,Entry,ExptA,Mno,restrt,Study.y,Expt,Ref,TDBU,FTG,Ygen,Yunits,Sys1,Des1,Slevels,Smax,Dur,Gtime,Tscale,LnTscale,Tser,FinalT.x,HigherT,richness,value,Mean.value,value.st,unit.types,unit.types2,maxTscale,logMaxTime,logY,logS,TG1,MaxTscale,Study,minval,maxval,convert.min,convert.max,values.rs,logY.rs,logYst,logSc,lnTc,logSmax,logSmaxc
1432,409,130,893,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,Y,Y,Y,4,486.0916,524.9512,0.9259748,mass,biomass,1.0008,0.00079968,6.186397,1.386294,1,1.0008,65,307.0878,677.02,0,0,486.0916,6.186397,-0.07690826,-0.6931472,-1.722344,2.397895,0.3184537
1433,409,130,893,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,Y,Y,Y,4,486.0916,524.9512,0.9259748,mass,biomass,1.5011,0.4061982,6.186397,1.386294,1,1.5011,65,307.0878,677.02,0,0,486.0916,6.186397,-0.07690826,-0.6931472,-1.722344,2.397895,0.3184537
1434,409,130,893,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,Y,Y,Y,1,307.0878,524.9512,0.5849835,mass,biomass,1.0008,0.00079968,5.727134,0,1,1.0008,65,307.0878,677.02,0,0,307.0878,5.727134,-0.5361716,-2.079442,-1.722344,2.397895,0.3184537
1435,409,130,893,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,Y,Y,Y,1,307.0878,524.9512,0.5849835,mass,biomass,1.5011,0.4061982,5.727134,0,1,1.5011,65,307.0878,677.02,0,0,307.0878,5.727134,-0.5361716,-2.079442,-1.722344,2.397895,0.3184537
1436,409,130,893,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,Y,Y,Y,8,677.02,524.9512,1.289682,mass,biomass,1.0008,0.00079968,6.517701,2.079442,1,1.0008,65,307.0878,677.02,0,0,677.02,6.517701,0.2543955,0,-1.722344,2.397895,0.3184537
1437,409,130,893,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,Y,Y,Y,8,677.02,524.9512,1.289682,mass,biomass,1.5011,0.4061982,6.517701,2.079442,1,1.5011,65,307.0878,677.02,0,0,677.02,6.517701,0.2543955,0,-1.722344,2.397895,0.3184537
1438,409,130,893,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,Y,Y,Y,11,559.2091,524.9512,1.065259,mass,biomass,1.0008,0.00079968,6.326523,2.397895,1,1.0008,65,307.0878,677.02,0,0,559.2091,6.326523,0.06321812,0.3184537,-1.722344,2.397895,0.3184537
1439,409,130,893,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,Y,Y,Y,11,559.2091,524.9512,1.065259,mass,biomass,1.5011,0.4061982,6.326523,2.397895,1,1.5011,65,307.0878,677.02,0,0,559.2091,6.326523,0.06321812,0.3184537,-1.722344,2.397895,0.3184537
1440,411,117,894,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,N,Y,Y,1,3.44,4.596,0.7484769,mass,biomass,1.5011,0.4061982,1.235471,0,1,1.5011,65,3.44,6.04,1,0,3440,8.143227,-0.2897149,-2.079442,-1.722344,2.397895,0.3184537
1441,411,117,894,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,N,Y,Y,2,4.91,4.596,1.06832,mass,biomass,1.5011,0.4061982,1.591274,0.6931472,1,1.5011,65,3.44,6.04,1,0,4910,8.499029,0.06608758,-1.386294,-1.722344,2.397895,0.3184537
1442,411,117,894,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,N,Y,Y,4,3.97,4.596,0.8637946,mass,biomass,1.5011,0.4061982,1.378766,1.386294,1,1.5011,65,3.44,6.04,1,0,3970,8.286521,-0.1464203,-0.6931472,-1.722344,2.397895,0.3184537
1443,411,117,894,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,N,Y,Y,8,6.04,4.596,1.314186,mass,biomass,1.5011,0.4061982,1.798404,2.079442,1,1.5011,65,3.44,6.04,1,0,6040,8.706159,0.2732177,0,-1.722344,2.397895,0.3184537
1444,411,117,894,control,65,130,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,11,1095,729.4444,1.5011,0.4062,N,Y,Y,11,4.62,4.596,1.005222,mass,biomass,1.5011,0.4061982,1.530395,2.397895,1,1.5011,65,3.44,6.04,1,0,4620,8.43815,0.005208345,0.3184537,-1.722344,2.397895,0.3184537
1445,412,131,895,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,365,729.4444,0.5004,-0.6924,Y,N,Y,4,68.84,63.6103,1.082215,mass,biomass,1.0008,0.00079968,4.231785,1.386294,1,1.0008,65,41.5444,77.3801,0,0,68.84,4.231785,0.07900956,-0.6931472,-2.82089,2.484907,0.4054651
1446,412,131,895,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,365,729.4444,0.5004,-0.6924,Y,N,Y,4,68.84,63.6103,1.082215,mass,biomass,1.5011,0.4061982,4.231785,1.386294,1,1.5011,65,41.5444,77.3801,0,0,68.84,4.231785,0.07900956,-0.6931472,-2.82089,2.484907,0.4054651
1447,412,131,895,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,365,729.4444,0.5004,-0.6924,Y,N,Y,8,73.2648,63.6103,1.151776,mass,biomass,1.0008,0.00079968,4.29408,2.079442,1,1.0008,65,41.5444,77.3801,0,0,73.2648,4.29408,0.1413049,0,-2.82089,2.484907,0.4054651
1448,412,131,895,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,365,729.4444,0.5004,-0.6924,Y,N,Y,8,73.2648,63.6103,1.151776,mass,biomass,1.5011,0.4061982,4.29408,2.079442,1,1.5011,65,41.5444,77.3801,0,0,73.2648,4.29408,0.1413049,0,-2.82089,2.484907,0.4054651
1449,412,131,895,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,365,729.4444,0.5004,-0.6924,Y,N,Y,2,57.0222,63.6103,0.8964303,mass,biomass,1.0008,0.00079968,4.043441,0.6931472,1,1.0008,65,41.5444,77.3801,0,0,57.0222,4.043441,-0.1093347,-1.386294,-2.82089,2.484907,0.4054651
1450,412,131,895,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,365,729.4444,0.5004,-0.6924,Y,N,Y,2,57.0222,63.6103,0.8964303,mass,biomass,1.5011,0.4061982,4.043441,0.6931472,1,1.5011,65,41.5444,77.3801,0,0,57.0222,4.043441,-0.1093347,-1.386294,-2.82089,2.484907,0.4054651
1451,412,131,895,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,365,729.4444,0.5004,-0.6924,Y,N,Y,12,77.3801,63.6103,1.216471,mass,biomass,1.0008,0.00079968,4.34873,2.484907,1,1.0008,65,41.5444,77.3801,0,0,77.3801,4.34873,0.1959542,0.4054651,-2.82089,2.484907,0.4054651
1452,412,131,895,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,365,729.4444,0.5004,-0.6924,Y,N,Y,12,77.3801,63.6103,1.216471,mass,biomass,1.5011,0.4061982,4.34873,2.484907,1,1.5011,65,41.5444,77.3801,0,0,77.3801,4.34873,0.1959542,0.4054651,-2.82089,2.484907,0.4054651
1453,412,131,895,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,365,729.4444,0.5004,-0.6924,Y,N,Y,1,41.5444,63.6103,0.6531081,mass,biomass,1.0008,0.00079968,3.726763,0,1,1.0008,65,41.5444,77.3801,0,0,41.5444,3.726763,-0.4260127,-2.079442,-2.82089,2.484907,0.4054651
1454,412,131,895,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,365,729.4444,0.5004,-0.6924,Y,N,Y,1,41.5444,63.6103,0.6531081,mass,biomass,1.5011,0.4061982,3.726763,0,1,1.5011,65,41.5444,77.3801,0,0,41.5444,3.726763,-0.4260127,-2.079442,-2.82089,2.484907,0.4054651
1455,413,131,896,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,730,729.4444,1.0008,0.0008,Y,N,Y,4,301.1352,304.0323,0.9904711,mass,biomass,1.0008,0.00079968,5.707559,1.386294,1,1.0008,65,145.5373,553.0599,0,0,301.1352,5.707559,-0.009574547,-0.6931472,-2.127743,2.484907,0.4054651
1456,413,131,896,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,730,729.4444,1.0008,0.0008,Y,N,Y,4,301.1352,304.0323,0.9904711,mass,biomass,1.5011,0.4061982,5.707559,1.386294,1,1.5011,65,145.5373,553.0599,0,0,301.1352,5.707559,-0.009574547,-0.6931472,-2.127743,2.484907,0.4054651
1457,413,131,896,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,730,729.4444,1.0008,0.0008,Y,N,Y,2,145.5373,304.0323,0.4786903,mass,biomass,1.0008,0.00079968,4.980432,0.6931472,1,1.0008,65,145.5373,553.0599,0,0,145.5373,4.980432,-0.7367015,-1.386294,-2.127743,2.484907,0.4054651
1458,413,131,896,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,730,729.4444,1.0008,0.0008,Y,N,Y,2,145.5373,304.0323,0.4786903,mass,biomass,1.5011,0.4061982,4.980432,0.6931472,1,1.5011,65,145.5373,553.0599,0,0,145.5373,4.980432,-0.7367015,-1.386294,-2.127743,2.484907,0.4054651
1459,413,131,896,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,730,729.4444,1.0008,0.0008,Y,N,Y,8,312.9621,304.0323,1.029371,mass,biomass,1.0008,0.00079968,5.746082,2.079442,1,1.0008,65,145.5373,553.0599,0,0,312.9621,5.746082,0.02894822,0,-2.127743,2.484907,0.4054651
1460,413,131,896,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,730,729.4444,1.0008,0.0008,Y,N,Y,8,312.9621,304.0323,1.029371,mass,biomass,1.5011,0.4061982,5.746082,2.079442,1,1.5011,65,145.5373,553.0599,0,0,312.9621,5.746082,0.02894822,0,-2.127743,2.484907,0.4054651
1461,413,131,896,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,730,729.4444,1.0008,0.0008,Y,N,Y,12,553.0599,304.0323,1.819083,mass,biomass,1.0008,0.00079968,6.315466,2.484907,1,1.0008,65,145.5373,553.0599,0,0,553.0599,6.315466,0.5983324,0.4054651,-2.127743,2.484907,0.4054651
1462,413,131,896,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,730,729.4444,1.0008,0.0008,Y,N,Y,12,553.0599,304.0323,1.819083,mass,biomass,1.5011,0.4061982,6.315466,2.484907,1,1.5011,65,145.5373,553.0599,0,0,553.0599,6.315466,0.5983324,0.4054651,-2.127743,2.484907,0.4054651
1463,413,131,896,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,730,729.4444,1.0008,0.0008,Y,N,Y,1,207.4669,304.0323,0.6823844,mass,biomass,1.0008,0.00079968,5.334972,0,1,1.0008,65,145.5373,553.0599,0,0,207.4669,5.334972,-0.3821621,-2.079442,-2.127743,2.484907,0.4054651
1464,413,131,896,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,730,729.4444,1.0008,0.0008,Y,N,Y,1,207.4669,304.0323,0.6823844,mass,biomass,1.5011,0.4061982,5.334972,0,1,1.5011,65,145.5373,553.0599,0,0,207.4669,5.334972,-0.3821621,-2.079442,-2.127743,2.484907,0.4054651
1465,414,131,897,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,Y,Y,Y,12,471.5838,287.1213,1.642455,mass,biomass,1.0008,0.00079968,6.156097,2.484907,1,1.0008,65,112.3077,471.5838,0,0,471.5838,6.156097,0.4961921,0.4054651,-1.722344,2.484907,0.4054651
1466,414,131,897,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,Y,Y,Y,12,471.5838,287.1213,1.642455,mass,biomass,1.5011,0.4061982,6.156097,2.484907,1,1.5011,65,112.3077,471.5838,0,0,471.5838,6.156097,0.4961921,0.4054651,-1.722344,2.484907,0.4054651
1467,414,131,897,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,Y,Y,Y,1,112.3077,287.1213,0.3911507,mass,biomass,1.0008,0.00079968,4.721242,0,1,1.0008,65,112.3077,471.5838,0,0,112.3077,4.721242,-0.9386623,-2.079442,-1.722344,2.484907,0.4054651
1468,414,131,897,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,Y,Y,Y,1,112.3077,287.1213,0.3911507,mass,biomass,1.5011,0.4061982,4.721242,0,1,1.5011,65,112.3077,471.5838,0,0,112.3077,4.721242,-0.9386623,-2.079442,-1.722344,2.484907,0.4054651
1469,414,131,897,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,Y,Y,Y,2,195.8508,287.1213,0.6821187,mass,biomass,1.0008,0.00079968,5.277353,0.6931472,1,1.0008,65,112.3077,471.5838,0,0,195.8508,5.277353,-0.3825516,-1.386294,-1.722344,2.484907,0.4054651
1470,414,131,897,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,Y,Y,Y,2,195.8508,287.1213,0.6821187,mass,biomass,1.5011,0.4061982,5.277353,0.6931472,1,1.5011,65,112.3077,471.5838,0,0,195.8508,5.277353,-0.3825516,-1.386294,-1.722344,2.484907,0.4054651
1471,414,131,897,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,Y,Y,Y,4,298.4408,287.1213,1.039424,mass,biomass,1.0008,0.00079968,5.698572,1.386294,1,1.0008,65,112.3077,471.5838,0,0,298.4408,5.698572,0.03866688,-0.6931472,-1.722344,2.484907,0.4054651
1472,414,131,897,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,Y,Y,Y,4,298.4408,287.1213,1.039424,mass,biomass,1.5011,0.4061982,5.698572,1.386294,1,1.5011,65,112.3077,471.5838,0,0,298.4408,5.698572,0.03866688,-0.6931472,-1.722344,2.484907,0.4054651
1473,414,131,897,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,Y,Y,Y,8,357.4233,287.1213,1.244851,mass,biomass,1.0008,0.00079968,5.878921,2.079442,1,1.0008,65,112.3077,471.5838,0,0,357.4233,5.878921,0.2190161,0,-1.722344,2.484907,0.4054651
1474,414,131,897,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,Y,Y,Y,8,357.4233,287.1213,1.244851,mass,biomass,1.5011,0.4061982,5.878921,2.079442,1,1.5011,65,112.3077,471.5838,0,0,357.4233,5.878921,0.2190161,0,-1.722344,2.484907,0.4054651
1475,415,136,898,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,N,Y,Y,2,4.23,5.878,0.7196325,mass,biomass,1.5011,0.4061982,1.442202,0.6931472,1,1.5011,65,2.68,10.21,0,0,4.23,1.442202,-0.3290146,-1.386294,-1.722344,2.484907,0.4054651
1476,415,136,898,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,N,Y,Y,4,5.64,5.878,0.95951,mass,biomass,1.5011,0.4061982,1.729884,1.386294,1,1.5011,65,2.68,10.21,0,0,5.64,1.729884,-0.0413325,-0.6931472,-1.722344,2.484907,0.4054651
1477,415,136,898,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,N,Y,Y,1,2.68,5.878,0.4559374,mass,biomass,1.5011,0.4061982,0.9858168,0,1,1.5011,65,2.68,10.21,0,0,2.68,0.9858168,-0.7853998,-2.079442,-1.722344,2.484907,0.4054651
1478,415,136,898,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,N,Y,Y,8,6.63,5.878,1.127935,mass,biomass,1.5011,0.4061982,1.891605,2.079442,1,1.5011,65,2.68,10.21,0,0,6.63,1.891605,0.1203882,0,-1.722344,2.484907,0.4054651
1479,415,136,898,control,65,131,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,12,1095,729.4444,1.5011,0.4062,N,Y,Y,12,10.21,5.878,1.736985,mass,biomass,1.5011,0.4061982,2.323368,2.484907,1,1.5011,65,2.68,10.21,0,0,10.21,2.323368,0.5521511,0.4054651,-1.722344,2.484907,0.4054651
1480,416,132,899,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,365,729.4444,0.5004,-0.6924,Y,N,Y,2,179.2933,165.4327,1.083784,mass,biomass,1.5011,0.4061982,5.189023,0.6931472,1,1.5011,65,134.3084,189.6268,0,0,179.2933,5.189023,0.0804583,-1.386294,-2.82089,3.465736,1.386294
1481,416,132,899,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,365,729.4444,0.5004,-0.6924,Y,N,Y,2,179.2933,165.4327,1.083784,mass,biomass,1.0008,0.00079968,5.189023,0.6931472,1,1.0008,65,134.3084,189.6268,0,0,179.2933,5.189023,0.0804583,-1.386294,-2.82089,3.465736,1.386294
1482,416,132,899,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,365,729.4444,0.5004,-0.6924,Y,N,Y,4,135.7924,165.4327,0.8208315,mass,biomass,1.5011,0.4061982,4.911127,1.386294,1,1.5011,65,134.3084,189.6268,0,0,135.7924,4.911127,-0.1974375,-0.6931472,-2.82089,3.465736,1.386294
1483,416,132,899,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,365,729.4444,0.5004,-0.6924,Y,N,Y,4,135.7924,165.4327,0.8208315,mass,biomass,1.0008,0.00079968,4.911127,1.386294,1,1.0008,65,134.3084,189.6268,0,0,135.7924,4.911127,-0.1974375,-0.6931472,-2.82089,3.465736,1.386294
1484,416,132,899,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,365,729.4444,0.5004,-0.6924,Y,N,Y,8,188.1428,165.4327,1.137277,mass,biomass,1.5011,0.4061982,5.237201,2.079442,1,1.5011,65,134.3084,189.6268,0,0,188.1428,5.237201,0.1286365,0,-2.82089,3.465736,1.386294
1485,416,132,899,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,365,729.4444,0.5004,-0.6924,Y,N,Y,8,188.1428,165.4327,1.137277,mass,biomass,1.0008,0.00079968,5.237201,2.079442,1,1.0008,65,134.3084,189.6268,0,0,188.1428,5.237201,0.1286365,0,-2.82089,3.465736,1.386294
1486,416,132,899,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,365,729.4444,0.5004,-0.6924,Y,N,Y,1,134.3084,165.4327,0.8118611,mass,biomass,1.5011,0.4061982,4.900139,0,1,1.5011,65,134.3084,189.6268,0,0,134.3084,4.900139,-0.2084261,-2.079442,-2.82089,3.465736,1.386294
1487,416,132,899,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,365,729.4444,0.5004,-0.6924,Y,N,Y,1,134.3084,165.4327,0.8118611,mass,biomass,1.0008,0.00079968,4.900139,0,1,1.0008,65,134.3084,189.6268,0,0,134.3084,4.900139,-0.2084261,-2.079442,-2.82089,3.465736,1.386294
1488,416,132,899,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,365,729.4444,0.5004,-0.6924,Y,N,Y,32,189.6268,165.4327,1.146247,mass,biomass,1.5011,0.4061982,5.245058,3.465736,1,1.5011,65,134.3084,189.6268,0,0,189.6268,5.245058,0.1364932,1.386294,-2.82089,3.465736,1.386294
1489,416,132,899,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,365,729.4444,0.5004,-0.6924,Y,N,Y,32,189.6268,165.4327,1.146247,mass,biomass,1.0008,0.00079968,5.245058,3.465736,1,1.0008,65,134.3084,189.6268,0,0,189.6268,5.245058,0.1364932,1.386294,-2.82089,3.465736,1.386294
1490,417,132,900,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,730,729.4444,1.0008,0.0008,Y,N,Y,4,637.2545,567.3381,1.123236,mass,biomass,1.5011,0.4061982,6.457169,1.386294,1,1.5011,65,340.7601,868.0879,0,0,637.2545,6.457169,0.1162138,-0.6931472,-2.127743,3.465736,1.386294
1491,417,132,900,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,730,729.4444,1.0008,0.0008,Y,N,Y,4,637.2545,567.3381,1.123236,mass,biomass,1.0008,0.00079968,6.457169,1.386294,1,1.0008,65,340.7601,868.0879,0,0,637.2545,6.457169,0.1162138,-0.6931472,-2.127743,3.465736,1.386294
1492,417,132,900,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,730,729.4444,1.0008,0.0008,Y,N,Y,1,340.7601,567.3381,0.6006297,mass,biomass,1.5011,0.4061982,5.831179,0,1,1.5011,65,340.7601,868.0879,0,0,340.7601,5.831179,-0.5097766,-2.079442,-2.127743,3.465736,1.386294
1493,417,132,900,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,730,729.4444,1.0008,0.0008,Y,N,Y,1,340.7601,567.3381,0.6006297,mass,biomass,1.0008,0.00079968,5.831179,0,1,1.0008,65,340.7601,868.0879,0,0,340.7601,5.831179,-0.5097766,-2.079442,-2.127743,3.465736,1.386294
1494,417,132,900,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,730,729.4444,1.0008,0.0008,Y,N,Y,2,426.3325,567.3381,0.7514611,mass,biomass,1.5011,0.4061982,6.05522,0.6931472,1,1.5011,65,340.7601,868.0879,0,0,426.3325,6.05522,-0.2857358,-1.386294,-2.127743,3.465736,1.386294
1495,417,132,900,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,730,729.4444,1.0008,0.0008,Y,N,Y,2,426.3325,567.3381,0.7514611,mass,biomass,1.0008,0.00079968,6.05522,0.6931472,1,1.0008,65,340.7601,868.0879,0,0,426.3325,6.05522,-0.2857358,-1.386294,-2.127743,3.465736,1.386294
1496,417,132,900,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,730,729.4444,1.0008,0.0008,Y,N,Y,8,564.2553,567.3381,0.9945663,mass,biomass,1.5011,0.4061982,6.335507,2.079442,1,1.5011,65,340.7601,868.0879,0,0,564.2553,6.335507,-0.005448543,0,-2.127743,3.465736,1.386294
1497,417,132,900,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,730,729.4444,1.0008,0.0008,Y,N,Y,8,564.2553,567.3381,0.9945663,mass,biomass,1.0008,0.00079968,6.335507,2.079442,1,1.0008,65,340.7601,868.0879,0,0,564.2553,6.335507,-0.005448543,0,-2.127743,3.465736,1.386294
1498,417,132,900,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,730,729.4444,1.0008,0.0008,Y,N,Y,32,868.0879,567.3381,1.530107,mass,biomass,1.5011,0.4061982,6.766293,3.465736,1,1.5011,65,340.7601,868.0879,0,0,868.0879,6.766293,0.4253376,1.386294,-2.127743,3.465736,1.386294
1499,417,132,900,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,730,729.4444,1.0008,0.0008,Y,N,Y,32,868.0879,567.3381,1.530107,mass,biomass,1.0008,0.00079968,6.766293,3.465736,1,1.0008,65,340.7601,868.0879,0,0,868.0879,6.766293,0.4253376,1.386294,-2.127743,3.465736,1.386294
1500,418,132,901,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,1095,729.4444,1.5011,0.4062,Y,Y,Y,4,459.8984,475.4912,0.967207,mass,biomass,1.5011,0.4061982,6.131006,1.386294,1,1.5011,65,226.0096,784.5805,0,0,459.8984,6.131006,-0.0333427,-0.6931472,-1.722344,3.465736,1.386294
1501,418,132,901,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,1095,729.4444,1.5011,0.4062,Y,Y,Y,4,459.8984,475.4912,0.967207,mass,biomass,1.0008,0.00079968,6.131006,1.386294,1,1.0008,65,226.0096,784.5805,0,0,459.8984,6.131006,-0.0333427,-0.6931472,-1.722344,3.465736,1.386294
1502,418,132,901,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,1095,729.4444,1.5011,0.4062,Y,Y,Y,2,295.2578,475.4912,0.6209533,mass,biomass,1.5011,0.4061982,5.687849,0.6931472,1,1.5011,65,226.0096,784.5805,0,0,295.2578,5.687849,-0.4764994,-1.386294,-1.722344,3.465736,1.386294
1503,418,132,901,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,1095,729.4444,1.5011,0.4062,Y,Y,Y,2,295.2578,475.4912,0.6209533,mass,biomass,1.0008,0.00079968,5.687849,0.6931472,1,1.0008,65,226.0096,784.5805,0,0,295.2578,5.687849,-0.4764994,-1.386294,-1.722344,3.465736,1.386294
1504,418,132,901,control,65,132,Spehn et al. 2005 (BIODEPTH),TD,1,SST,g m-2,T,2,5,32,1095,729.4444,1.5011,0.4062,Y,Y,Y,32,784.5805,475.4912,1.650042,mass,biomass,1.5011,0.4061982,6.665149,3.465736,1,1.5011,65,226.0096,784.5805,0,0,784.5805,6.665149,0.5008009,1.386294,-1.722344,3.465736,1.386294
